speed_kmh,rpm,engine_load_pct,maf_gps,fuel_rate_lph,distance_km,speed_mps,time_s,dt_s,accel_mps2,distance_step_m,required_load_pct,power_load_deviation_pp,is_analyzable_quasi_cruise,obd_grade_class,equivalent_grade_index_pct
34.833333333333336,1596.8333333333333,81.69934640522875,24.17833333333333,5.698220211161388,0.6204802141342592,9.675925925925926,205.0,1.0,0.4382716049382722,9.675925925925926,16.090041666666668,65.60930473856209,False,non_analyzed,12.0
36.4,1631.2,69.80392156862744,22.75,4.596628959276019,0.6305118467333334,10.11111111111111,206.0,1.0,0.2592592592592595,10.11111111111111,16.53944,53.264481568627446,False,non_analyzed,12.0
36.0,1592.4,28.313725490196077,15.854,1.3929117647058824,0.6392517856888891,10.0,207.0,1.0,-0.22530864197530853,10.0,16.424,11.889725490196078,False,non_analyzed,3.3970644257703078
32.4,1465.8,44.3921568627451,14.222,1.8813823529411766,0.6492285322888891,9.0,208.0,1.0,-0.5370370370370381,9.0,15.406640000000001,28.985516862745094,False,non_analyzed,8.281576246498599
30.6,1409.6,75.84313725490196,13.725999999999999,2.999316742081448,0.6576532289722226,8.5,209.0,1.0,-0.663580246913579,8.5,14.91254,60.93059725490196,False,non_analyzed,12.0
28.833333333333332,1380.0,79.01960784313725,12.791666666666666,2.8926018099547512,0.6661866230277781,8.00925925925926,210.0,1.0,-0.3919753086419764,8.00925925925926,14.437041666666666,64.58256617647058,False,non_analyzed,12.0
28.166666666666668,1950.0,84.2483660130719,31.054999999999996,7.281251885369534,0.6744322776435189,7.824074074074074,211.0,1.0,0.03703703703703631,7.824074074074074,14.260041666666668,69.98832434640524,False,non_analyzed,12.0
31.0,2215.1666666666665,63.921568627450974,35.833333333333336,6.606300904977377,0.6832764530694448,8.61111111111111,212.0,1.0,0.4413580246913593,8.61111111111111,15.0215,48.90006862745098,False,non_analyzed,12.0
33.6,2385.6,60.07843137254902,37.668,6.522694570135746,0.6921262004277782,9.333333333333334,213.0,1.0,0.6327160493827151,9.333333333333334,15.74144,44.33699137254902,False,non_analyzed,12.0
35.0,2489.8,50.50980392156863,34.7,5.061723981900452,0.7006925793888893,9.722222222222221,214.0,1.0,0.3549382716049383,9.722222222222221,16.1375,34.37230392156863,False,non_analyzed,9.820658263305322
34.833333333333336,2478.8333333333335,34.77124183006536,27.746666666666666,2.9221153846153847,0.7105986396759265,9.675925925925926,215.0,1.0,-0.14814814814814703,9.675925925925926,16.090041666666668,18.68120016339869,False,non_analyzed,5.337485760971054
32.0,2248.6,0.392156862745098,21.844,0.025599547511312222,0.7195122284166672,8.88888888888889,216.0,1.0,-0.7253086419753085,8.88888888888889,15.296,-14.903843137254901,False,non_analyzed,-4.258240896358543
27.166666666666668,1976.0,12.026143790849673,19.096666666666668,0.6373642533936651,0.7278105759953709,7.546296296296297,217.0,1.0,-0.9104938271604945,7.546296296296297,13.997041666666668,-1.9708978758169948,False,non_analyzed,-0.5631136788048556
25.0,1793.8333333333333,57.51633986928105,16.393333333333334,2.6822737556561087,0.7356569406620378,6.944444444444445,218.0,1.0,-0.648148148148147,6.944444444444445,13.4375,44.07883986928105,False,non_analyzed,12.0
25.0,1807.0,80.54901960784314,18.162,4.2157760180995485,0.7426908082777787,6.944444444444445,219.0,1.0,-0.07098765432098908,6.944444444444445,13.4375,67.11151960784314,False,non_analyzed,12.0
26.4,1904.2,76.15686274509804,20.253999999999998,4.4506425339366515,0.7495196405833342,7.333333333333333,220.0,1.0,0.31481481481481577,7.333333333333333,13.797439999999998,62.359422745098044,False,non_analyzed,12.0
28.4,2051.6,70.35294117647058,26.753999999999998,5.365798642533937,0.7568651423777787,7.888888888888888,221.0,1.0,0.5555555555555545,7.888888888888888,14.321839999999998,56.031101176470585,False,non_analyzed,12.0
31.0,2232.0,56.7843137254902,27.601999999999997,4.522348416289594,0.7643793391888899,8.61111111111111,222.0,1.0,0.6882716049382731,8.61111111111111,15.0215,41.762813725490204,False,non_analyzed,11.932232492997201
33.833333333333336,2228.8333333333335,48.43137254901961,25.123333333333335,3.529700226244344,0.7737870958333343,9.398148148148149,223.0,1.0,0.648148148148147,9.398148148148149,15.807041666666667,32.62433088235295,False,non_analyzed,9.321237394957986
35.4,1594.6,56.7843137254902,14.418000000000001,2.3671855203619914,0.7836295758777787,9.833333333333332,224.0,1.0,0.4629629629629637,9.833333333333332,16.251739999999998,40.5325737254902,False,non_analyzed,11.580735350140058
36.0,1582.0,26.274509803921564,14.516666666666666,1.0924302413273004,0.7937731551111121,10.0,225.0,1.0,0.20061728395061706,10.0,16.424,9.850509803921565,True,transition_load,2.8144313725490187
36.0,1571.5,21.568627450980397,11.578333333333333,0.7239988687782807,0.8046032167777787,10.0,226.0,1.0,-0.006172839506172423,10.0,16.424,5.144627450980398,True,transition_load,1.4698935574229708
35.333333333333336,1549.5,1.3071895424836601,13.975,0.05167420814479639,0.8148954293564823,9.814814814814815,227.0,1.0,-0.15432098765432123,9.814814814814815,16.232666666666667,-14.925477124183006,True,downhill_or_coast_possible,-4.264422035480859
34.333333333333336,1509.0,0.0,14.046666666666667,0.0,0.8240219855740749,9.537037037037038,228.0,1.0,-0.29100529100529116,9.537037037037038,15.948166666666667,-15.948166666666667,True,downhill_or_coast_possible,-4.556619047619048
32.857142857142854,1445.0,0.0,13.414285714285715,0.0,0.8328669829920642,9.126984126984127,229.0,1.0,-0.567901234567902,9.126984126984127,15.533673469387754,-15.533673469387754,False,non_analyzed,-4.438192419825072
29.2,1415.2,21.725490196078432,13.418000000000001,0.863866515837104,0.8417786845166674,8.11111111111111,230.0,1.0,-0.8271604938271615,8.11111111111111,14.53496,7.1905301960784325,False,non_analyzed,2.054437198879552
25.4,1798.8,0.8627450980392156,16.518,0.04305429864253394,0.8494144958888896,7.055555555555555,231.0,1.0,-0.8730158730158717,7.055555555555555,13.539739999999998,-12.676994901960782,False,non_analyzed,-3.6219985434173663
23.428571428571427,1690.5714285714287,0.0,15.39,0.0,0.8556193633809529,6.507936507936507,232.0,1.0,-0.5895061728395063,6.507936507936507,13.040489795918367,-13.040489795918367,False,non_analyzed,-3.7258542274052475
22.833333333333332,1614.0,0.0,14.753333333333332,0.0,0.8621829123287043,6.342592592592592,233.0,1.0,-0.27777777777777857,6.342592592592592,12.892041666666666,-12.892041666666666,False,non_analyzed,-3.683440476190476
22.4,1625.4,37.64705882352941,15.862,1.7563823529411766,0.8690003670111116,6.222222222222221,234.0,1.0,0.10846560846561015,6.222222222222221,12.78464,24.862418823529413,False,non_analyzed,7.103548235294118
24.6,1759.8,51.84313725490197,14.518,2.171608597285068,0.8750467737444451,6.833333333333334,235.0,1.0,0.34876543209876587,6.833333333333334,13.335740000000001,38.50739725490197,False,non_analyzed,11.002113501400562
26.6,1891.2,33.09803921568628,15.386000000000001,1.4510520361990953,0.8821598027388895,7.388888888888889,236.0,1.0,0.4567901234567895,7.388888888888889,13.84934,19.24869921568628,False,non_analyzed,5.499628347338937
27.333333333333332,1935.1666666666667,27.58169934640523,16.226666666666667,1.3278789592760183,0.8894330675694452,7.592592592592592,237.0,1.0,0.37037037037036935,7.592592592592592,14.040666666666667,13.541032679738564,False,non_analyzed,3.868866479925304
28.6,1968.6,32.94117647058824,17.0,1.7197466063348414,0.897535310133334,7.944444444444445,238.0,1.0,0.4259259259259256,7.944444444444445,14.37494,18.566236470588237,False,non_analyzed,5.304638991596639
31.2,1454.8,77.09803921568627,12.85,2.8476538461538468,0.9052298305444453,8.666666666666666,239.0,1.0,0.7407407407407405,8.666666666666666,15.07616,62.02187921568627,False,non_analyzed,12.0
35.333333333333336,1592.3333333333333,80.52287581699346,14.226666666666667,3.3060576923076925,0.9156580328333342,9.814814814814815,240.0,1.0,0.893518518518519,9.814814814814815,16.232666666666667,64.2902091503268,False,non_analyzed,12.0
38.25,1717.0,76.86274509803921,16.0975,3.568634049773756,0.9261819937777787,10.625,241.0,1.0,0.9074074074074083,10.625,17.07959375,59.78315134803921,False,non_analyzed,12.0
41.0,1815.3333333333333,73.20261437908498,17.040000000000003,3.5944815233785827,0.9358142141250009,11.38888888888889,242.0,1.0,0.7098765432098748,11.38888888888889,17.9015,55.30111437908498,False,non_analyzed,12.0
43.0,1622.3333333333333,37.450980392156865,15.406666666666666,1.6814705882352943,0.9481859819814824,11.944444444444445,243.0,1.0,0.5015432098765444,11.944444444444445,18.513499999999997,18.937480392156868,False,non_analyzed,5.41070868347339
43.666666666666664,1403.8333333333333,30.32679738562091,10.125,0.8893325791855204,0.9608111112129638,12.129629629629628,244.0,1.0,0.24074074074074048,12.129629629629628,18.720166666666664,11.606630718954246,True,mild_uphill_or_external_load,3.316180205415499
43.6,1406.2,36.549019607843135,10.290000000000001,1.0857307692307692,0.9731795593388897,12.11111111111111,245.0,1.0,0.0740740740740744,12.11111111111111,18.69944,17.849579607843136,True,strong_uphill_or_external_load,5.099879887955182
43.8,1395.8,20.627450980392158,10.998000000000001,0.6364298642533937,0.9842229339611119,12.166666666666666,246.0,1.0,-0.2098765432098766,12.166666666666666,18.76166,1.865790980392159,True,normal_load,0.5330831372549026
41.4,1484.4,21.098039215686278,13.868,0.8188733031674209,0.9972182107611118,11.5,247.0,1.0,-0.2962962962962976,11.5,18.02294,3.0750992156862793,True,normal_load,0.8785997759103655
40.4,1762.4,4.941176470588235,16.328,0.2426289592760181,1.007014454700001,11.222222222222221,248.0,1.0,-0.3518518518518512,11.222222222222221,17.720239999999997,-12.779063529411761,False,non_analyzed,-3.6511610084033603
40.0,1741.1666666666667,15.098039215686276,15.773333333333333,0.69875,1.018831565935186,11.11111111111111,249.0,1.0,-0.2777777777777768,11.11111111111111,17.6,-2.5019607843137255,False,non_analyzed,-0.7148459383753502
38.4,1694.8,0.4705882352941176,15.484,0.02131221719457012,1.0296361613222231,10.666666666666666,250.0,1.0,-0.4382716049382722,10.666666666666666,17.123839999999998,-16.65325176470588,False,non_analyzed,-4.758071932773109
35.666666666666664,1574.3333333333333,0.0,14.066666666666668,0.0,1.037637247611112,9.907407407407407,251.0,1.0,-0.40123456790123413,9.907407407407407,16.328166666666664,-16.328166666666664,False,non_analyzed,-4.665190476190475
35.666666666666664,1574.3333333333333,0.0,14.066666666666668,0.0,1.037637247611112,9.907407407407407,252.0,1.0,-0.2530864197530871,9.907407407407407,16.328166666666664,-16.328166666666664,False,non_analyzed,-4.665190476190475
